contract_id,weak_category,evidence_in_text,has_evidence,crz_predmet,crz_nazov,snippet,path
11817925,najom,najom,True,Zmluva o nájme bytu,S2025/01871,"Zmluva o nájme bytu č. S2025/01871/ uzatvorená podľa §685 a nasl. zákona č. 40/1964 Zb. - Občiansky zákonník v znení neskorších predpisov a súvisiacich platných právnych predpisov medzi: I. ZMLUVNÉ STRANY Prenajímateľ: Mesto Veľký Šariš, sídlo: Námestie sv. Jakuba 1, 082 21 Veľký Šariš Štatutárny zástupca: JUDr. Viliam Kall - primátor mesta Bankové spojenie: Prima Banka a. s., pobočka Prešov, číslo účtu: 8800925024 / 5600 IČO: 00 327 972 (ďalej len „prenajímateľ“) a Nájomca: Eva KANCIANOVÁ a manžel František KANCIAN (ďalej len „nájomca“) sa dohodli na uzavretí tejto zmluvy podľa § 685 a nasl. Občianskeho zákonníka II. PREDMET A ROZSAH NÁJMU 1. Prenajímateľ prenecháva nájomcovi do užívania byt vo Veľkom Šariši. Byt, ktorý je predmetom tejto zmluvy, nemožno užívať na iné účely, ako na bývanie. 2. Prenajímateľ prenecháva nájomcovi byt uvedený v bode 1 po opakovanom prehodnotení a splnení podmienok na dobu určitú – 3 roky, a to od 01.12.2025 do 30.11.2028. Nájom bytu dojednaný na určitú dobu končí uplynutím tejto doby, ak sa neobnoví podľa bodu 4 tohto článku. 3. Nájomná zmluva sa uzatvára v súlade s uznesením MsZ vo Veľkom Šariši o pridelení mestské",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817925.txt
11817927,najom,najom,True,Zmluva o nájme bytu,S2025/02009,"Zmluva o nájme bytu č. S2025/02009/ uzatvorená podľa §685 a nasl. zákona č. 40/1964 Zb. - Občiansky zákonník v znení neskorších predpisov a súvisiacich platných právnych predpisov medzi: I. ZMLUVNÉ STRANY Prenajímateľ: Mesto Veľký Šariš, sídlo: Námestie sv. Jakuba 1, 082 21 Veľký Šariš Štatutárny zástupca: JUDr. Viliam Kall - primátor mesta Bankové spojenie: Prima Banka a. s., pobočka Prešov, číslo účtu: 8800925024 / 5600 IČO: 00 327 972 (ďalej len „prenajímateľ“) a Nájomca: Ing. Daniel PASTULA (ďalej len „nájomca“) sa dohodli na uzavretí tejto zmluvy podľa § 685 a nasl. Občianskeho zákonníka II. PREDMET A ROZSAH NÁJMU 1. Prenajímateľ prenecháva nájomcovi do užívania byt vo Veľkom Šariši. Byt, ktorý je predmetom tejto zmluvy, nemožno užívať na iné účely, ako na bývanie. 2. Prenajímateľ prenecháva nájomcovi byt uvedený v bode 1 po opakovanom prehodnotení a splnení podmienok na dobu určitú – 3 roky, a to od 01.12.2025 do 30.11.2028. Nájom bytu dojednaný na určitú dobu končí uplynutím tejto doby, ak sa neobnoví podľa bodu 4 tohto článku. 3. Nájomná zmluva sa uzatvára v súlade s uznesením MsZ vo Veľkom Šariši o pridelení mestského nájomného bytu nájo",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817927.txt
11817929,najom,najom,True,Zmluva o nájme bytu,S 2025/02299,"Zmluva o nájme bytu č. S 2025/02299/ uzatvorená podľa §685 a nasl. zákona č. 40/1964 Zb. - Občiansky zákonník v znení neskorších predpisov a súvisiacich platných právnych predpisov medzi: I. ZMLUVNÉ STRANY Prenajímateľ: Mesto Veľký Šariš, sídlo: Námestie sv. Jakuba 1, 082 21 Veľký Šariš Štatutárny zástupca: JUDr. Viliam Kall - primátor mesta Bankové spojenie: Prima Banka a.s., pobočka Prešov, číslo účtu: 8800925024 / 5600 IČO: 00 327 972 (ďalej len „prenajímateľ“) a Nájomca: Viliam ŽEC (ďalej len „nájomca“) sa dohodli na uzavretí tejto zmluvy podľa § 685 a nasl. Občianskeho zákonníka II. PREDMET A ROZSAH NÁJMU 1. Prenajímateľ prenecháva nájomcovi do užívania byt vo Veľkom Šariši. Byt, ktorý je predmetom tejto zmluvy, nemožno užívať na iné účely, ako na bývanie. 2. Prenajímateľ prenecháva nájomcovi byt uvedený v bode 1 po opakovanom prehodnotení a splnení podmienok na dobu určitú – 6 mesiacov, a to od 01.12.2025 do 31.05.2026. Nájom bytu dojednaný na určitú dobu končí uplynutím tejto doby, ak sa neobnoví podľa bodu 4 tohto článku. 3. Nájomná zmluva sa uzatvára v súlade s uznesením MsZ vo Veľkom Šariši o pridelení mestského nájomného bytu nájomcovi",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817929.txt
11817931,najom,najom,True,Zmluva o nájme,2025/211,"ZMLUVA O NÁJME 1 uzatvorená v zmysle § 663 a nasl. zákona č. 40/1964 Zb. Občianskeho zákonníka a zákona č. 513/1991 Zb. Obchodného zákonníka medzi zmluvnými stranami Prenajímateľ: Obec Makov sídlo: IČO: DIČ/IČ DPH: v zastúpení: bankové spojenie: IBAN: Kontakt: (ďalej ako „Prenajímateľ“) Makov 60, 023 56 Makov 00 314 129.... Ing. Stanislav Gašparík – starosta obce SLSP, a.s....... a Nájomca: sídlo: IČO: IČ DPH: zapísaná: Akzent BigBoard, a.s. Ivanská cesta 2D, 821 04 Bratislava 44 540 957... Obchodný register Mestského súdu Bratislava III, oddiel Sa, vložka 4670/B Juraj Lindauer – na základe plnej moci zo dňa 07.10.2024 zastúpená: bankové spojenie: IBAN: kontakt: (ďalej ako „Nájomca“) 365.bank, a.s....... (Prenajímateľ a Nájomca spolu aj ako „Zmluvné strany“ alebo jednotlivo ako „Zmluvná strana“) za nasledovných podmienok: I. Predmet a účel nájmu I.1. Predmetom tejto Zmluvy o nájme (ďalej ako „Zmluva“) je úprava vzájomných práv a povinností Zmluvných strán pri umiestňovaní a prevádzkovaní Reklamnej stavby Nájomcu na nehnuteľnosti vo výlučnom vlastníctve Prenajímateľa. I.2. Predmetom nájmu sú časti pozemkov parcelné čí",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817931.txt
11817933,ramcova,ramcova|ramcovej,True,RÁMCOVÁ DOHODA,103.prrchbo-90/2025-11,"Podľa ustanovení zákona č. 343/2015 Z. z. o verejnom obstarávaní a o zmene a doplnení niektorých zákonov v znení zákona č. 438/2015 Z. z. RÁMCOVÁ DOHODA č. 103.prrchbo-90/2025-11 uzatvorená podľa zákona č. 343/2015 Z. z. o verejnom obstarávaní a o zmene a doplnení niektorých zákonov v znení neskorších predpisov (ďalej len „zákon č. 343/2015 Z. z.“) a podľa § 269 ods. 2 zákona č. 513/1991 Zb. Obchodný zákonník v znení neskorších predpisov (ďalej len „zmluva“) Článok I. Zmluvné strany Ministerstvo obrany Slovenskej republiky Kupujúci: 103.prápor RCHBO Rožňava Zastúpený: Šafárikova 109, 048 01 Rožňava Sídlo Osoba oprávnená konať vo veciach technických, fakturačných, platobných, reklamácie: pplk. Ing. Anton KARDOŠ, veliteľ 103.práporu RCHBO Bankové údaje: IČO IČ DPH: IBAN: SWIFT: por. Ing. Patrícia MEŠŤANOVÁ, Patricia.mestanova@mil.sk, 0960/581419 Štátna pokladnica, Radlinského 32, 810 05 Bratislava, Slovakia 30845572 SK2020947698 SK50 8180 0000 0070 0017 1215 SPSRSKBA (ďalej len „Kupujúci“) a INMEDIA, spol. s.r.o. Námestie SNP 11, 960 01 Zvolen UniCredit Bank Czech Republic and Slovakia, a.s. Predávajúci: Sídlo: Bankové spojenie: IB",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817933.txt
11817934,other,,True,Zmluva o zriadení Spoločného obecného úradu  Budimír,1/2025/SoÚ,"ZMLUVA č.1/2025/S0Ú o zriadení Spoločného obecného úradu Budimír uzatvorená podľa $ 20a zákona SNR č. 369/1990 Zb. o obecnom zriadení v znení neskorších predpisov uzatvorená medzi: Učastníci zmluvy: 1. Názov: Obec Budimír Sídlo: Zámocká 22/4, 044 43 Budimír Zastúpená: — Vojtech Staňo, Mgr., starosta obce IČO: 00324001 DIČ: 2021235854 2. Názov: Obec Bačkovík Sídlo: Bačkovík 41, 044 45 Bačkovík Konajúca: — Milan Gábor, starosta obce IČO: 00323934 DIČ: 2021235788 3. Názov: Obec Baška Sídlo: Baška 71, 040 16 Košice 16 Konajúca: Ľubomír Demský, MUDr., starosta obce IČO: 00323942 DIČ: 2021235799 4, Názov: Obec Beniakovce Sídlo: Beniakovce 44, 044 42 Rozhanovce Konajúca: Miroslav Halás, Ing., starosta obce IČO: 00691224 DIČ: 2021261308 5. Názov: Obec Blažice Sídlo: Blažice 53, 044 16 Bohdanovce Konajúca: — Juraj Gmitro, starosta obce IČO: 00690198 DIČ: 2021261176 6. Názov: Obec Bohdanovce Sídlo: Bohdanovce 142, 044 16 Bohdanovce Konajúca: Patrik Beluš, Ing., starosta obce IČO: 00323985 DIČ: 2021235832 7. Názov: Sídlo: Konajúca: IČO: DIČ: 8. Názov: Sídlo: Konajúci: IČO: DIČ: 9. Názov: Sídlo: Konajúca: Ičo: DIČ: 10. Názov: Sídlo: Konajúca: IČO: DIC: 11. Názov: Sídlo: Konajúca: IČO: DIČ: 12",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817934.txt
11817938,dodatok,dodatok|dodatku,True,DODATOK č. 2 K ZMLUVE O POSKYTNUTÍ NENÁVRATNÉHO FINANČNÉHO PRÍSPEVKU  Číslo zmluvy: PSK-SIEA-002-2023-DV-EFRR/FFV5,DODATOK č. 2 PSK-SIEA-002-2023-DV-EFRR/FFV5/D2,"Číslo dodatku: PSK-SIEA-002-2023-DV-EFRR/FFV5/D2 DODATOK č. 2 K ZMLUVE O POSKYTNUTÍ NENÁVRATNÉHO FINANČNÉHO PRÍSPEVKU (ďalej len „Dodatok“) Číslo zmluvy: PSK-SIEA-002-2023-DV-EFRR/FFV5 uzavretý podľa § 269 ods. 2 zákona č. 513/1991 Zb. Obchodný zákonník v znení neskorších predpisov, podľa § 22 zákona č. 121/2022 Z. z. o príspevkoch z fondov Európskej únie a o zmene a doplnení niektorých zákonov v znení neskorších predpisov (ďalej len ako „zákon o príspevkoch z fondov EÚ“) a podľa § 20 ods. 2 zákona č. 523/2004 Z. z. o rozpočtových pravidlách verejnej správy a o zmene a doplnení niektorých zákonov v znení neskorších predpisov (ďalej len „zákon o rozpočtových pravidlách“) medzi: Poskytovateľom riadiaci orgán: názov: sídlo: IČO: Ministerstvo investícií, regionálneho rozvoja a informatizácie Slovenskej republiky Pribinova 25, 811 09 Bratislava 50 349 287 v zastúpení sprostredkovateľským orgánom: Slovenská inovačná a energetická agentúra Bajkalská 27, 827 99 Bratislava 00 002 801 Ing. Michal Fiala, generálny riaditeľ názov: sídlo: IČO: konajúci: na základe splnomocnenia obsiahnutého v Zmluve o poverení na vykonávanie časti úloh riadiaceho orgánu s",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817938.txt
11817941,dodatok,dodatok|dodatku,True,D o d a t o k  č. 3 k Nájomnej zmluve č. 804096120-2-2023-NZNP,D o d a t o k  č. 3 k Nájomnej zmluve č. 804096120-2-2023-NZNP,"D o d a t o k č. 3 k Nájomnej zmluve č. 804096120-2-2023-NZNP uzatvorenej v súlade so zákonom č. 116/1990 Zb. o nájme a podnájme nebytových priestorov v znení neskorších predpisov (ďalej len „Dodatok č. 3“) medzi týmito zmluvnými stranami: ZMLUVNÉ STRANY Čl. I 1.1 Prenajímateľ: Obchodné meno Sídlo Právna forma Registrácia: Železnice Slovenskej republiky: Klemensova 8, 813 61 Bratislava: Iná právnická osoba: Obchodný register Mestského súdu Bratislava III, Oddiel: Po, Vložka číslo: 312/B Štatutárny orgán Odštepný závod: generálny riaditeľ Železnice Slovenskej republiky – Správa majetku ŽSR Bratislava, Holekova 6, 811 04 Bratislava (ďalej len „SM“) Osoba splnomocnená na podpis Dodatku č. 3 IČO DIČ IČ DPH Údaje k DPH Adresa pre doručovanie písomností: JUDr. Maroš Karšňák, riaditeľ SM: 31 364 501: 2020480121: SK2020480121: Prenajímateľ je platiteľ DPH: Železnice Slovenskej republiky – Správa majetku ŽSR Bratislava, Regionálne pracovisko hospodárenia s majetkom Bratislava, Šancová 5/c, 811 04 Bratislava (ďalej len „Prenajímateľ“) 1.2 Nájomca: Obchodné meno Sídlo Právna forma Registrácia METON SLOVAKIA, akciová spoločnosť: Šustekova 2",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817941.txt
11817942,ramcova,ramcova|ramcovej,True,RÁMCOVÁ DOHODA,103.prrchbo-90/2025-12,"Podľa ustanovení zákona č. 343/2015 Z. z. o verejnom obstarávaní a o zmene a doplnení niektorých zákonov v znení zákona č. 438/2015 Z. z. RÁMCOVÁ DOHODA č. 103.prrchbo-90/2025-12 uzatvorená podľa zákona č. 343/2015 Z. z. o verejnom obstarávaní a o zmene a doplnení niektorých zákonov v znení neskorších predpisov (ďalej len „zákon č. 343/2015 Z. z.“) a podľa § 269 ods. 2 zákona č. 513/1991 Zb. Obchodný zákonník v znení neskorších predpisov (ďalej len „zmluva“) Článok I. Zmluvné strany Ministerstvo obrany Slovenskej republiky Kupujúci: 103.prápor RCHBO Rožňava Zastúpený: Sídlo Šafárikova 109, 048 01 Rožňava Osoba oprávnená konať vo veciach technických, fakturačných, platobných, reklamácie: pplk. Ing. Anton KARDOŠ, veliteľ 103.práporu RCHBO Bankové údaje: IČO IČ DPH: IBAN: SWIFT: por. Ing. Patrícia MEŠŤANOVÁ, Patricia.mestanova@mil.sk, 0960/581419 Štátna pokladnica, Radlinského 32, 810 05 Bratislava, Slovakia 30845572 SK2020947698 SK50 8180 0000 0070 0017 1215 SPSRSKBA (ďalej len „Kupujúci“) a INMEDIA, spol. s.r.o. Námestie SNP 11, 960 01 Zvolen UniCredit Bank Czech Republic and Slovakia, a.s. Predávajúci: Sídlo: Bankové spojenie: IB",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817942.txt
11817947,ramcova,ramcova|ramcovej,True,RÁMCOVÁ DOHODA,103.prrchbo-90/2025-13,"Podľa ustanovení zákona č. 343/2015 Z. z. o verejnom obstarávaní a o zmene a doplnení niektorých zákonov v znení zákona č. 438/2015 Z. z. RÁMCOVÁ DOHODA č. 103.prrchbo-90/2025-13 uzatvorená podľa zákona č. 343/2015 Z. z. o verejnom obstarávaní a o zmene a doplnení niektorých zákonov v znení neskorších predpisov (ďalej len „zákon č. 343/2015 Z. z.“) a podľa § 269 ods. 2 zákona č. 513/1991 Zb. Obchodný zákonník v znení neskorších predpisov (ďalej len „zmluva“) Článok I. Zmluvné strany Ministerstvo obrany Slovenskej republiky Kupujúci: 103.prápor RCHBO Rožňava Zastúpený: Sídlo Šafárikova 109, 048 01 Rožňava Osoba oprávnená konať vo veciach technických, fakturačných, platobných, reklamácie: pplk. Ing. Anton KARDOŠ, veliteľ 103.práporu RCHBO Bankové údaje: IČO IČ DPH: IBAN: SWIFT: por. Ing. Patrícia MEŠŤANOVÁ, Patricia.mestanova@mil.sk, 0960/581419 Štátna pokladnica, Radlinského 32, 810 05 Bratislava, Slovakia 30845572 SK2020947698 SK50 8180 0000 0070 0017 1215 SPSRSKBA (ďalej len „Kupujúci“) a INMEDIA, spol. s.r.o. Námestie SNP 11, 960 01 Zvolen UniCredit Bank Czech Republic and Slovakia, a.s. Predávajúci: Sídlo: Bankové spojenie: IB",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817947.txt
11817949,prispevok,prispevok|prispevku|prispevkom|financnych prostriedk,True,"Zmluva o poskytnutí NFP pre projekt č. PLSK.03.01-IP.01-0013/25 s názvom: ""Na bicykli okolo Tatier-spoločné cyklotrasy / Na rowerze wokół Tatr–wspólne trasy rowerowe""",1079/2025/ORR,"Umowa o dofinansowanie projektu Zmluva o poskytnutí príspevku pre projekt Umowa o dofinansowanie nr PLSK.03.01-IP.01-0013/25-00 Zmluva o poskytnutí príspevku č. PLSK.03.01-IP.01-0013/25-00 na realizację projektu „Na rowerze wokół Tatr– na realizáciu projektu „Na bicykli okolo Tatier- wspólne trasy rowerowe” spoločné cyklotrasy” zgodnie z decyzją Komitetu Monitorującego nr v súlade s rozhodnutím Monitorovacieho výboru č. 31/2025 z 22.10.2025 r., której kopia stanowi 31/2025 zo dňa 22.10.2025, ktorého kópia tvorí załącznik nr 1 do umowy, w ramach programu prílohu č. 1 k zmluve v rámci programu Interreg Interreg Polska – Słowacja 2021-2027, Poľsko-Slovensko 2021-2027 zawarta pomiędzy: uzatvorená medzi: Ministrom fondov a regionálnej politiky, Ministrem Funduszy i Polityki Regionalnej, so sídlom: z siedzibą: ul. Wspólna 2/4, 00-926 Warszawa, Polska, ul. Wspólna 2/4, 00-926 Varšava, Poľsko, pôsobiacim ako Riadiaci orgán programu Interreg działającym jako instytucja zarządzająca Interreg Poľsko-Slovensko 2021-2027 Polska – Słowacja 2021-2027, zwanym dalej „Instytucją Zarządzającą”, ďalej len „Riadiaci orgán”, v zastúpení: reprezentowanym",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817949.txt
11817951,najom,najom,True,najomná zmluva,NZ 1/2026,"Nájomná zmluva č. 1/2026 uzatvorená podľa zákona č. 116/1990 Zb. o nájme a podnájme nebytových priestorov v platnom znení (ďalej ako „zmluva“) Článok 1 Zmluvné strany Prenajímateľ: Mesto Žilina IČO: 00 321796 Sídlo MsÚ: Námestie obetí komunizmu 1, 011 31 Žilina konajúci prostredníctvom správcu: Základná škola, Slovenských dobrovoľníkov 122/7, Slovenských dobrovoľníkov 122/7, Žilina-Budatín, 010 03, v jeho mene konajúci: PaedDr. Dáša Švaňová, riaditeľ školy, IČO: 37812980 Bankové spojenie: Prima banka Slovensko, a.s. Žilina číslo účtu pre nájomné IBAN: SK44 5600 0000 0087 0357 3004 číslo účtu pre prevádzkové náklady IBAN: SK62 5600 0000 0087 0357 2001 (ďalej len ako „prenajímateľ“) a Nájomca: Súkromné centrum voľného času Žirafa, Pivovarská 3, Žilina Sídlo: Pivovarská 3, 010 01 Žilina IČO: 420 599 92 DIČ: 2022484134 IBAN: SK65 7500 0000 0040 1752 2954 v jeho mene konajúci: PaedDr. Chodelková Ľudmila, riaditeľka SCVČ (ďalej len ako „nájomca“) (ďalej spolu aj ako „zmluvné strany“) Článok 2 Predmet a účel zmluvy (1) Prenajímateľ je na základe zákona č. 138/1991 Zb. o majetku obcí a zriaďovacej listiny stavby súp. č. 122",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817951.txt
11817953,najom,najom,True,nájomná zmluva Brioso,NZ 2/2026,"Nájomná zmluva č. 2/2026 uzatvorená podľa zákona č. 116/1990 Zb. o nájme a podnájme nebytových priestorov v platnom znení (ďalej ako „zmluva“) Článok 1 Zmluvné strany Prenajímateľ: Prenajímateľ: Mesto Žilina Sídlo MsÚ: Námestie obetí komunizmu 1, 011 31 Žilina IČO: 00 321796 konajúci prostredníctvom správcu: Základná škola, Slovenských dobrovoľníkov 122/7, Slovenských dobrovoľníkov 122/7, Žilina-Budatín, 010 03, v jeho mene konajúci: PaedDr. Dáša Švaňová, riaditeľ školy, IČO: 37812980 Bankové spojenie: Prima banka Slovensko, a.s. Žilina číslo účtu pre nájomné IBAN: SK44 5600 0000 0087 0357 3004 číslo účtu pre prevádzkové náklady IBAN: SK62 5600 0000 0087 0357 2001 (ďalej len ako „prenajímateľ“) a Nájomca: Súkromná Základná umelecká škola BRIOSO Sídlo: Slovenských dobrovoľníkov 122/7, Žilina-Budatín, 010 03 IČO: 42221749 DIČ: 2023584442 IBAN: SK77 0900 0000 0050 6134 5224 v jeho mene konajúci: Mgr. Art. Jana Jánošová, riaditeľka školy (ďalej len ako „nájomca“) (ďalej spolu aj ako „zmluvné strany“) Článok 2 Predmet a účel zmluvy (1) Prenajímateľ je na základe zákona č. 138/1991 Zb. o majetku obcí a zriaďovacej listiny",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817953.txt
11817959,ramcova,ramcova|ramcovej,True,RÁMCOVÁ DOHODA,103.prrchbo-90/2025-14,"Podľa ustanovení zákona č. 343/2015 Z. z. o verejnom obstarávaní a o zmene a doplnení niektorých zákonov v znení zákona č. 438/2015 Z. z. RÁMCOVÁ DOHODA č. 103.prrchbo-90/2025-14 uzatvorená podľa zákona č. 343/2015 Z. z. o verejnom obstarávaní a o zmene a doplnení niektorých zákonov v znení neskorších predpisov (ďalej len „zákon č. 343/2015 Z. z.“) a podľa § 269 ods. 2 zákona č. 513/1991 Zb. Obchodný zákonník v znení neskorších predpisov (ďalej len „zmluva“) Článok I. Zmluvné strany Ministerstvo obrany Slovenskej republiky Kupujúci: 103.prápor RCHBO Rožňava Zastúpený: Sídlo Šafárikova 109, 048 01 Rožňava Osoba oprávnená konať vo veciach technických, fakturačných, platobných, reklamácie: pplk. Ing. Anton KARDOŠ, veliteľ 103.práporu RCHBO Bankové údaje: IČO IČ DPH: IBAN: SWIFT: por. Ing. Patrícia MEŠŤANOVÁ, Patricia.mestanova@mil.sk, 0960/581419 Štátna pokladnica, Radlinského 32, 810 05 Bratislava, Slovakia 30845572 SK2020947698 SK50 8180 0000 0070 0017 1215 SPSRSKBA (ďalej len „Kupujúci“) a Predávajúci: Sídlo: Bankové spojenie: IČO DIČ Zastúpený: Zapísaný v OR SR: EUROKAF, s.r.o. Štítnická 46, 048 01 Rožňava SK40 0200 0000 0024",/Users/kazimir/Desktop/BP/zmluvy_cleaned_checked_strict_valid/11817959.txt
